"date","state","city","place_type","confirmed","deaths","is_last","estimated_population_2019","city_ibge_code","confirmed_per_100k_inhabitants","death_rate"
2020-04-17,"SP","Pilar do Sul","city",3,0,"False",29185,3537909,10.27925,NA
2020-04-17,"SP","Pindamonhangaba","city",2,1,"False",168328,3538006,1.18816,0.5
2020-04-17,"SP","Pindorama","city",2,0,"False",17049,3538105,11.73089,NA
2020-04-17,"SP","Piracaia","city",1,0,"False",27303,3538600,3.6626,NA
2020-04-17,"SP","Piracicaba","city",19,2,"False",404142,3538709,4.70132,0.1053
2020-04-17,"SP","Pirajuí","city",1,0,"False",25492,3538907,3.9228,NA
2020-04-17,"SP","Piratininga","city",3,0,"False",13636,3539400,22.00059,NA
2020-04-17,"SP","Poá","city",22,3,"False",117452,3539806,18.73106,0.1364
2020-04-17,"SP","Pontal","city",4,0,"False",49961,3540200,8.00624,NA
2020-04-17,"SP","Porto Feliz","city",1,0,"False",53098,3540606,1.88331,NA
2020-04-17,"SP","Porto Ferreira","city",2,1,"False",56150,3540705,3.56189,0.5
2020-04-17,"SP","Praia Grande","city",46,7,"False",325073,3541000,14.15067,0.1522
2020-04-17,"SP","Pratânia","city",2,0,"False",5261,3541059,38.01559,NA
2020-04-17,"SP","Presidente Prudente","city",6,2,"False",228743,3541406,2.62303,0.3333
2020-04-17,"SP","Presidente Venceslau","city",8,3,"False",39516,3541505,20.24496,0.375
2020-04-17,"SP","Promissão","city",2,0,"False",40432,3541604,4.94658,NA
2020-04-17,"SP","Rancharia","city",1,0,"False",29707,3542206,3.36621,NA
2020-04-17,"SP","Registro","city",1,1,"False",56322,3542602,1.77551,1
2020-04-17,"SP","Ribeirão Pires","city",28,0,"False",123393,3543303,22.69172,NA
2020-04-17,"SP","Ribeirão Preto","city",72,5,"False",703293,3543402,10.23755,0.0694
2020-04-17,"SP","Rincão","city",1,0,"False",10799,3543709,9.26012,NA
2020-04-17,"SP","Rinópolis","city",1,0,"False",9981,3543808,10.01904,NA
2020-04-17,"SP","Rio Claro","city",12,3,"False",206424,3543907,5.81328,0.25
2020-04-17,"SP","Rio Grande da Serra","city",7,0,"False",50846,3544103,13.76706,NA
2020-04-17,"SP","Salto","city",4,0,"False",118663,3545209,3.37089,NA
2020-04-17,"SP","Salto de Pirapora","city",6,0,"False",45422,3545308,13.20946,NA
2020-04-17,"SP","Santa Bárbara d'Oeste","city",2,0,"False",193475,3545803,1.03373,NA
2020-04-17,"SP","Santa Branca","city",2,1,"False",14788,3546009,13.52448,0.5
2020-04-17,"SP","Santa Cruz do Rio Pardo","city",4,0,"False",47673,3546405,8.39049,NA
2020-04-17,"SP","Santa Gertrudes","city",1,0,"False",26898,3546702,3.71775,NA
2020-04-17,"SP","Santa Isabel","city",3,1,"False",57386,3546801,5.22776,0.3333
2020-04-17,"SP","Santa Lúcia","city",3,0,"False",8817,3546900,34.02518,NA
2020-04-17,"SP","Santana de Parnaíba","city",53,0,"False",139447,3547304,38.00727,NA
2020-04-17,"SP","Santo André","city",222,10,"False",718773,3547809,30.88597,0.045
2020-04-17,"SP","Santo Antônio da Alegria","city",1,1,"False",6929,3547908,14.4321,1
2020-04-17,"SP","Santos","city",276,19,"False",433311,3548500,63.69559,0.0688
2020-04-17,"SP","São Bernardo do Campo","city",281,17,"False",838936,3548708,33.49481,0.0605
2020-04-17,"SP","São Caetano do Sul","city",94,4,"False",161127,3548807,58.33907,0.0426
2020-04-17,"SP","São Carlos","city",6,2,"False",251983,3548906,2.38111,0.3333
2020-04-17,"SP","São João da Boa Vista","city",4,0,"False",91211,3549102,4.38544,NA
2020-04-17,"SP","São Joaquim da Barra","city",2,0,"False",51888,3549409,3.85446,NA
2020-04-17,"SP","São José do Rio Pardo","city",1,0,"False",54946,3549706,1.81997,NA
2020-04-17,"SP","São José do Rio Preto","city",68,4,"False",460671,3549805,14.76108,0.0588
2020-04-17,"SP","São José dos Campos","city",135,3,"False",721944,3549904,18.69951,0.0222
2020-04-17,"SP","São Manuel","city",3,1,"False",40954,3550100,7.32529,0.3333
2020-04-17,"SP","São Miguel Arcanjo","city",2,0,"False",32931,3550209,6.0733,NA
2020-04-17,"SP","São Paulo","city",8744,643,"False",12252023,3550308,71.36781,0.0735
2020-04-17,"SP","São Pedro","city",1,0,"False",35653,3550407,2.80481,NA
2020-04-17,"SP","São Roque","city",5,0,"False",91016,3550605,5.49354,NA
2020-04-17,"SP","São Sebastião","city",6,2,"False",88980,3550704,6.74309,0.3333
2020-04-17,"SP","São Vicente","city",39,0,"False",365798,3551009,10.66162,NA
2020-04-17,"SP","Sertãozinho","city",8,1,"False",125815,3551702,6.35854,0.125
2020-04-17,"SP","Sorocaba","city",39,6,"False",679378,3552205,5.74055,0.1538
2020-04-17,"SP","Sumaré","city",5,0,"False",282441,3552403,1.77028,NA
2020-04-17,"SP","Suzano","city",74,6,"False",297637,3552502,24.8625,0.0811
2020-04-17,"SP","Taboão da Serra","city",110,6,"False",289664,3552809,37.97503,0.0545
2020-04-17,"SP","Taiaçu","city",2,0,"False",6295,3553104,31.77125,NA
2020-04-17,"SP","Tanabi","city",1,0,"False",25967,3553401,3.85104,NA
2020-04-17,"SP","Tatuí","city",6,0,"False",121766,3554003,4.92748,NA
2020-04-17,"SP","Taubaté","city",6,0,"False",314924,3554102,1.90522,NA
2020-04-17,"SP","Terra Roxa","city",1,0,"False",9370,3554409,10.67236,NA
2020-04-17,"SP","Tupã","city",2,0,"False",65524,3555000,3.05232,NA
2020-04-17,"SP","Ubatuba","city",2,0,"False",90799,3555406,2.20267,NA
2020-04-17,"SP","Valinhos","city",6,1,"False",129193,3556206,4.64421,0.1667
2020-04-17,"SP","Vargem Grande Paulista","city",9,3,"False",52597,3556453,17.11124,0.3333
2020-04-17,"SP","Várzea Paulista","city",2,0,"False",121838,3556503,1.64152,NA
2020-04-17,"SP","Vinhedo","city",12,0,"False",78728,3556701,15.24235,NA
2020-04-17,"SP","Votorantim","city",4,1,"False",122480,3557006,3.26584,0.25
2020-04-17,"SP","Votuporanga","city",6,0,"False",94547,3557105,6.34605,NA
2020-04-17,"SP","","state",12841,928,"False",45919049,35,27.96443,0.0723
2020-04-17,"TO","Araguaína","city",5,0,"False",180470,1702109,2.77054,NA
2020-04-17,"TO","Cariri do Tocantins","city",1,0,"False",4382,1703867,22.82063,NA
2020-04-17,"TO","Dianópolis","city",1,0,"False",22139,1707009,4.51692,NA
2020-04-17,"TO","Gurupi","city",1,0,"False",86647,1709500,1.15411,NA
2020-04-17,"TO","Palmas","city",22,1,"False",299127,1721000,7.35474,0.0455
2020-04-17,"TO","Paraíso do Tocantins","city",1,0,"False",51252,1716109,1.95114,NA
2020-04-17,"TO","Tocantinópolis","city",1,0,"False",22870,1721208,4.37254,NA
2020-04-17,"TO","","state",32,1,"False",1572866,17,2.0345,0.0312
2020-04-16,"AC","Acrelândia","city",12,0,"False",15256,1200013,78.65758,NA
2020-04-16,"AC","Bujari","city",1,0,"False",10266,1200138,9.74089,NA
2020-04-16,"AC","Cruzeiro do Sul","city",2,0,"False",88376,1200203,2.26306,NA
2020-04-16,"AC","Plácido de Castro","city",13,1,"False",19761,1200385,65.78614,0.0769
2020-04-16,"AC","Porto Acre","city",1,0,"False",18504,1200807,5.40424,NA
2020-04-16,"AC","Rio Branco","city",86,4,"False",407319,1200401,21.11367,0.0465
2020-04-16,"AC","","state",115,5,"False",881935,12,13.03951,0.0435
2020-04-16,"AL","Boca da Mata","city",1,0,"False",27281,2701001,3.66555,NA
2020-04-16,"AL","Importados/Indefinidos","city",7,1,"False",NA,NA,NA,0.1429
2020-04-16,"AL","Maceió","city",70,3,"False",1018948,2704302,6.86983,0.0429
2020-04-16,"AL","Marechal Deodoro","city",4,1,"False",51901,2704708,7.70698,0.25
2020-04-16,"AL","Palmeira dos Índios","city",1,0,"False",73218,2706307,1.36578,NA
2020-04-16,"AL","Porto Real do Colégio","city",1,0,"False",20066,2707503,4.98355,NA
2020-04-16,"AL","Rio Largo","city",3,0,"False",75120,2707701,3.99361,NA
2020-04-16,"AL","Satuba","city",1,0,"False",13828,2708907,7.2317,NA
2020-04-16,"AL","União dos Palmares","city",1,0,"False",65611,2709301,1.52413,NA
2020-04-16,"AL","","state",89,5,"False",3337357,27,2.66678,0.0562
2020-04-16,"AM","Anamã","city",1,0,"False",13614,1300086,7.34538,NA
2020-04-16,"AM","Anori","city",3,0,"False",21010,1300102,14.27891,NA
2020-04-16,"AM","Boca do Acre","city",1,0,"False",34308,1300706,2.91477,NA
2020-04-16,"AM","Carauari","city",3,1,"False",28294,1301001,10.60295,0.3333
2020-04-16,"AM","Careiro","city",5,1,"False",37869,1301100,13.20341,0.2
2020-04-16,"AM","Careiro da Várzea","city",3,0,"False",30225,1301159,9.92556,NA
2020-04-16,"AM","Iranduba","city",18,3,"False",48296,1301852,37.27017,0.1667
2020-04-16,"AM","Itacoatiara","city",15,0,"False",101337,1301902,14.8021,NA
2020-04-16,"AM","Jutaí","city",1,0,"False",14317,1302306,6.9847,NA
2020-04-16,"AM","Lábrea","city",2,0,"False",46069,1302405,4.34131,NA
2020-04-16,"AM","Manacapuru","city",149,6,"False",97377,1302504,153.01355,0.0403
2020-04-16,"AM","Manaus","city",1459,107,"False",2182763,1302603,66.84189,0.0733
2020-04-16,"AM","Manicoré","city",1,1,"False",55751,1302702,1.79369,1
2020-04-16,"AM","Maués","city",2,0,"False",63905,1302900,3.12965,NA
2020-04-16,"AM","Novo Airão","city",2,1,"False",19454,1303205,10.28066,0.5
2020-04-16,"AM","Parintins","city",11,3,"False",114273,1303403,9.62607,0.2727
2020-04-16,"AM","Presidente Figueiredo","city",6,0,"False",36279,1303536,16.53849,NA
2020-04-16,"AM","Santo Antônio do Içá","city",10,0,"False",21602,1303700,46.29201,NA
2020-04-16,"AM","São Gabriel da Cachoeira","city",0,0,"False",45564,1303809,NA,NA
2020-04-16,"AM","São Paulo de Olivença","city",10,0,"False",39299,1303908,25.44594,NA
2020-04-16,"AM","Tabatinga","city",3,0,"False",65844,1304062,4.55622,NA
2020-04-16,"AM","Tefé","city",2,1,"False",59849,1304203,3.34174,0.5
2020-04-16,"AM","Tonantins","city",12,0,"False",18755,1304237,63.98294,NA
2020-04-16,"AM","","state",1719,124,"False",4144597,13,41.47569,0.0721
2020-04-16,"AP","Laranjal do Jari","city",2,0,"False",50410,1600279,3.96747,NA
2020-04-16,"AP","Macapá","city",303,8,"False",503327,1600303,60.19943,0.0264
2020-04-16,"AP","Mazagão","city",2,0,"False",21632,1600402,9.24556,NA
2020-04-16,"AP","Oiapoque","city",4,0,"False",27270,1600501,14.66813,NA
2020-04-16,"AP","Porto Grande","city",1,0,"False",21971,1600535,4.55145,NA
2020-04-16,"AP","Santana","city",48,2,"False",121364,1600600,39.55044,0.0417
2020-04-16,"AP","Vitória do Jari","city",2,0,"False",15931,1600808,12.55414,NA
2020-04-16,"AP","","state",362,10,"False",845731,16,42.80321,0.0276
2020-04-16,"BA","Abaíra","city",1,0,"False",8739,2900108,11.44296,NA
2020-04-16,"BA","Adustina","city",1,1,"False",17040,2900355,5.86854,1
2020-04-16,"BA","Aiquara","city",1,0,"False",4446,2900603,22.49213,NA
2020-04-16,"BA","Alagoinhas","city",5,0,"False",151596,2900702,3.29824,NA
2020-04-16,"BA","Amélia Rodrigues","city",1,0,"False",25102,2901106,3.98375,NA
2020-04-16,"BA","Araci","city",1,1,"False",54379,2902104,1.83895,1
2020-04-16,"BA","Aurelino Leal","city",1,0,"False",11531,2902401,8.67227,NA
2020-04-16,"BA","Barra","city",2,0,"False",53578,2902708,3.73288,NA
2020-04-16,"BA","Barra do Choça","city",1,0,"False",31603,2902906,3.16426,NA
2020-04-16,"BA","Barra do Rocha","city",3,0,"False",5714,2903102,52.50263,NA
2020-04-16,"BA","Barreiras","city",1,0,"False",155439,2903201,0.64334,NA
2020-04-16,"BA","Belmonte","city",2,1,"False",23328,2903409,8.57339,0.5
2020-04-16,"BA","Bom Jesus da Lapa","city",0,0,"False",69148,2903904,NA,NA
2020-04-16,"BA","Brumado","city",8,0,"False",67195,2904605,11.90565,NA
2020-04-16,"BA","Buerarema","city",1,0,"False",18349,2904704,5.44989,NA
2020-04-16,"BA","Cachoeira","city",1,0,"False",33470,2904902,2.98775,NA
2020-04-16,"BA","Camacan","city",1,0,"False",31988,2905602,3.12617,NA
2020-04-16,"BA","Camaçari","city",15,0,"False",299132,2905701,5.01451,NA
2020-04-16,"BA","Campo Formoso","city",1,0,"False",71206,2906006,1.40438,NA
2020-04-16,"BA","Canarana","city",1,0,"False",26176,2906204,3.82029,NA
2020-04-16,"BA","Canavieiras","city",3,0,"False",31099,2906303,9.64661,NA
2020-04-16,"BA","Candeias","city",1,0,"False",87076,2906501,1.14842,NA
2020-04-16,"BA","Cansanção","city",1,0,"False",34834,2906808,2.87076,NA
2020-04-16,"BA","Capim Grosso","city",1,0,"False",30662,2906873,3.26137,NA
2020-04-16,"BA","Catu","city",3,0,"False",54704,2907509,5.48406,NA
2020-04-16,"BA","Coaraci","city",2,0,"False",16993,2908002,11.76955,NA
2020-04-16,"BA","Conceição do Coité","city",2,0,"False",66612,2908408,3.00246,NA
2020-04-16,"BA","Conceição do Jacuípe","city",2,0,"False",33153,2908507,6.03264,NA
2020-04-16,"BA","Conde","city",1,0,"False",25837,2908606,3.87042,NA
2020-04-16,"BA","Curaçá","city",1,0,"False",34700,2909901,2.88184,NA
2020-04-16,"BA","Dias d'Ávila","city",1,0,"False",81089,2910057,1.23321,NA
2020-04-16,"BA","Euclides da Cunha","city",1,0,"False",60585,2910701,1.65057,NA
2020-04-16,"BA","Eunápolis","city",4,0,"False",113380,2910727,3.52796,NA
2020-04-16,"BA","Feira de Santana","city",56,0,"False",614872,2910800,9.10759,NA
2020-04-16,"BA","Floresta Azul","city",1,0,"False",10629,2911006,9.40822,NA
2020-04-16,"BA","Gandu","city",1,0,"False",32403,2911204,3.08613,NA
2020-04-16,"BA","Gongogi","city",1,1,"False",7128,2911501,14.02918,1
2020-04-16,"BA","Ibirataia","city",3,0,"False",15312,2912905,19.59248,NA
2020-04-16,"BA","Ibotirama","city",1,0,"False",26927,2913200,3.71374,NA
2020-04-16,"BA","Ilhéus","city",55,2,"False",162327,2913606,33.88223,0.0364
2020-04-16,"BA","Importados/Indefinidos","city",0,0,"False",NA,NA,NA,NA
2020-04-16,"BA","Ipiaú","city",13,0,"False",45873,2913903,28.33911,NA
2020-04-16,"BA","Irecê","city",1,0,"False",72967,2914604,1.37048,NA
2020-04-16,"BA","Itabuna","city",32,0,"False",213223,2914802,15.00776,NA
2020-04-16,"BA","Itagi","city",1,0,"False",12351,2915106,8.09651,NA
2020-04-16,"BA","Itagibá","city",3,1,"False",14579,2915205,20.57754,0.3333
2020-04-16,"BA","Itajuípe","city",6,0,"False",20491,2915502,29.28115,NA
2020-04-16,"BA","Itamaraju","city",1,0,"False",64486,2915601,1.55072,NA
2020-04-16,"BA","Itapé","city",1,1,"False",8761,2916203,11.41422,1
2020-04-16,"BA","Itapebi","city",4,0,"False",10259,2916302,38.99015,NA
2020-04-16,"BA","Itapetinga","city",5,1,"False",76147,2916401,6.56625,0.2
2020-04-16,"BA","Itarantim","city",1,0,"False",19747,2916807,5.06406,NA
2020-04-16,"BA","Itatim","city",1,0,"False",14487,2916856,6.90274,NA
2020-04-16,"BA","Itororó","city",4,0,"False",20382,2917102,19.62516,NA
2020-04-16,"BA","Ituberá","city",1,0,"False",28602,2917300,3.49626,NA
2020-04-16,"BA","Jaguaquara","city",2,0,"False",54423,2917607,3.67492,NA
2020-04-16,"BA","Jequié","city",3,0,"False",155966,2918001,1.9235,NA
2020-04-16,"BA","Juazeiro","city",5,0,"False",216707,2918407,2.30726,NA
2020-04-16,"BA","Lauro de Freitas","city",29,3,"False",198440,2919207,14.61399,0.1034
2020-04-16,"BA","Luís Eduardo Magalhães","city",2,0,"False",87519,2919553,2.28522,NA
2020-04-16,"BA","Medeiros Neto","city",1,0,"False",22688,2921104,4.40762,NA
2020-04-16,"BA","Nova Soure","city",1,0,"False",26947,2922904,3.71099,NA
2020-04-16,"BA","Ouriçangas","city",0,0,"False",8564,2923308,NA,NA
2020-04-16,"BA","Palmeiras","city",1,0,"False",9019,2923506,11.0877,NA
2020-04-16,"BA","Paramirim","city",1,0,"False",21607,2923605,4.62813,NA
2020-04-16,"BA","Piripá","city",1,0,"False",10707,2924702,9.33968,NA
2020-04-16,"BA","Pojuca","city",1,0,"False",39519,2925204,2.53043,NA
2020-04-16,"BA","Porto Seguro","city",12,0,"False",148686,2925303,8.0707,NA
2020-04-16,"BA","Prado","city",4,0,"False",28174,2925501,14.19749,NA
2020-04-16,"BA","Rio do Pires","city",1,0,"False",11655,2926905,8.58001,NA
2020-04-16,"BA","Salvador","city",572,18,"False",2872347,2927408,19.91403,0.0315
2020-04-16,"BA","Santa Cruz Cabrália","city",6,0,"False",27778,2927705,21.59983,NA
2020-04-16,"BA","Santa Luzia","city",1,0,"False",12597,2928059,7.9384,NA
2020-04-16,"BA","Santa Maria da Vitória","city",1,0,"False",39845,2928109,2.50973,NA
2020-04-16,"BA","Santa Teresinha","city",2,0,"False",10405,2928505,19.22153,NA
2020-04-16,"BA","São Domingos","city",1,0,"False",9058,2928950,11.03996,NA
2020-04-16,"BA","São Francisco do Conde","city",2,0,"False",39802,2929206,5.02487,NA
2020-04-16,"BA","Serra do Ramalho","city",1,0,"False",31472,2930154,3.17743,NA
2020-04-16,"BA","Serrinha","city",4,0,"False",80861,2930501,4.94676,NA
2020-04-16,"BA","Simões Filho","city",5,0,"False",134377,2930709,3.72087,NA
2020-04-16,"BA","Taperoá","city",1,0,"False",21074,2931202,4.74518,NA
2020-04-16,"BA","Teixeira de Freitas","city",6,0,"False",160487,2931350,3.73862,NA
2020-04-16,"BA","Ubatã","city",4,0,"False",27035,2932309,14.79564,NA
2020-04-16,"BA","Una","city",1,0,"False",19002,2932507,5.2626,NA
2020-04-16,"BA","Uruçuca","city",12,2,"False",20519,2932705,58.48238,0.1667
2020-04-16,"BA","Utinga","city",1,1,"False",19178,2932804,5.21431,1
2020-04-16,"BA","Valente","city",1,0,"False",28473,2933000,3.5121,NA
2020-04-16,"BA","Vera Cruz","city",1,0,"False",43223,2933208,2.31358,NA
2020-04-16,"BA","Vitória da Conquista","city",18,1,"False",338480,2933307,5.31789,0.0556
2020-04-16,"BA","","state",967,34,"False",14873064,29,6.50169,0.0352
2020-04-16,"CE","Acopiara","city",2,0,"False",54270,2300309,3.68528,NA
2020-04-16,"CE","Amontada","city",1,0,"False",43452,2300754,2.30139,NA
2020-04-16,"CE","Aquiraz","city",36,0,"False",80271,2301000,44.84808,NA
2020-04-16,"CE","Aracati","city",2,1,"False",74547,2301109,2.68287,0.5
2020-04-16,"CE","Aracoiaba","city",1,0,"False",26469,2301208,3.778,NA
2020-04-16,"CE","Barreira","city",1,0,"False",22425,2301950,4.45931,NA
2020-04-16,"CE","Barroquinha","city",1,0,"False",15017,2302057,6.65912,NA
2020-04-16,"CE","Baturité","city",2,0,"False",35750,2302107,5.59441,NA
2020-04-16,"CE","Beberibe","city",5,0,"False",53573,2302206,9.33306,NA
2020-04-16,"CE","Camocim","city",1,0,"False",63661,2302602,1.57082,NA
2020-04-16,"CE","Canindé","city",5,0,"False",76997,2302800,6.49376,NA
2020-04-16,"CE","Capistrano","city",1,1,"False",17738,2302909,5.63761,1
2020-04-16,"CE","Caridade","city",2,0,"False",22547,2303006,8.87036,NA
2020-04-16,"CE","Cariús","city",1,1,"False",18699,2303303,5.34788,1
2020-04-16,"CE","Cascavel","city",3,1,"False",71743,2303501,4.18159,0.3333
2020-04-16,"CE","Catarina","city",1,0,"False",20698,2303600,4.83138,NA
2020-04-16,"CE","Caucaia","city",56,4,"False",361400,2303709,15.4953,0.0714
2020-04-16,"CE","Crateús","city",2,0,"False",75074,2304103,2.66404,NA
2020-04-16,"CE","Crato","city",4,0,"False",132123,2304202,3.02748,NA
2020-04-16,"CE","Croatá","city",1,0,"False",18063,2304236,5.53618,NA
2020-04-16,"CE","Eusébio","city",15,2,"False",53618,2304285,27.97568,0.1333
2020-04-16,"CE","Farias Brito","city",1,1,"False",19450,2304301,5.14139,1
2020-04-16,"CE","Forquilha","city",1,0,"False",24218,2304350,4.12916,NA
2020-04-16,"CE","Fortaleza","city",2041,95,"False",2669342,2304400,76.46079,0.0465
2020-04-16,"CE","Fortim","city",1,0,"False",16480,2304459,6.06796,NA
2020-04-16,"CE","Graça","city",1,0,"False",14399,2304657,6.94493,NA
2020-04-16,"CE","Granja","city",1,0,"False",54748,2304707,1.82655,NA
2020-04-16,"CE","Guaraciaba do Norte","city",1,0,"False",40642,2305001,2.46051,NA
2020-04-16,"CE","Horizonte","city",10,1,"False",67337,2305233,14.85068,0.1
2020-04-16,"CE","Icapuí","city",1,0,"False",19934,2305357,5.01655,NA
2020-04-16,"CE","Icó","city",3,0,"False",68018,2305407,4.4106,NA
2020-04-16,"CE","Iguatu","city",7,4,"False",102498,2305506,6.8294,0.5714
2020-04-16,"CE","Importados/Indefinidos","city",25,10,"False",NA,NA,NA,0.4
2020-04-16,"CE","Independência","city",2,0,"False",26178,2305605,7.64,NA
2020-04-16,"CE","Ipaporanga","city",1,0,"False",11593,2305654,8.62589,NA
2020-04-16,"CE","Ipueiras","city",2,0,"False",38166,2305902,5.24027,NA
2020-04-16,"CE","Itaiçaba","city",1,0,"False",7827,2306207,12.77629,NA
2020-04-16,"CE","Itaitinga","city",5,1,"False",37980,2306256,13.16482,0.2
2020-04-16,"CE","Itapajé","city",1,0,"False",52675,2306306,1.89843,NA
2020-04-16,"CE","Itapipoca","city",1,0,"False",129358,2306405,0.77305,NA
2020-04-16,"CE","Itarema","city",1,0,"False",41826,2306553,2.39086,NA
2020-04-16,"CE","Jaguaribe","city",5,2,"False",34682,2306900,14.4167,0.4
2020-04-16,"CE","Juazeiro do Norte","city",3,0,"False",274207,2307304,1.09406,NA
2020-04-16,"CE","Jucás","city",0,0,"False",24833,2307403,NA,NA
2020-04-16,"CE","Lavras da Mangabeira","city",1,0,"False",31508,2307502,3.1738,NA
2020-04-16,"CE","Limoeiro do Norte","city",4,2,"False",59540,2307601,6.71817,0.5
2020-04-16,"CE","Maracanaú","city",51,4,"False",227886,2307650,22.37961,0.0784
2020-04-16,"CE","Maranguape","city",10,2,"False",128978,2307700,7.75326,0.2
2020-04-16,"CE","Massapê","city",1,0,"False",38737,2308005,2.58151,NA
2020-04-16,"CE","Mauriti","city",1,0,"False",47962,2308104,2.08498,NA
2020-04-16,"CE","Mombaça","city",5,0,"False",43797,2308500,11.41631,NA
2020-04-16,"CE","Mulungu","city",1,0,"False",10823,2309102,9.23958,NA
2020-04-16,"CE","Novo Oriente","city",2,0,"False",28607,2309409,6.9913,NA
2020-04-16,"CE","Pacajus","city",2,0,"False",72203,2309607,2.76997,NA
2020-04-16,"CE","Pacatuba","city",7,0,"False",83432,2309706,8.39007,NA
2020-04-16,"CE","Paracuru","city",1,0,"False",35076,2310209,2.85095,NA
2020-04-16,"CE","Pindoretama","city",2,0,"False",20567,2310852,9.72432,NA
2020-04-16,"CE","Porteiras","city",1,0,"False",14996,2311108,6.66844,NA
2020-04-16,"CE","Quiterianópolis","city",1,0,"False",21084,2311264,4.74293,NA
2020-04-16,"CE","Quixadá","city",11,0,"False",87728,2311306,12.53876,NA
2020-04-16,"CE","Quixeramobim","city",2,1,"False",81082,2311405,2.46664,0.5
2020-04-16,"CE","Quixeré","city",2,0,"False",22149,2311504,9.02975,NA
2020-04-16,"CE","Redenção","city",2,0,"False",29053,2311603,6.88397,NA
2020-04-16,"CE","Reriutaba","city",1,0,"False",18491,2311702,5.40804,NA
2020-04-16,"CE","Russas","city",3,0,"False",78194,2311801,3.83661,NA
2020-04-16,"CE","Salitre","city",1,1,"False",16554,2311959,6.04084,1
2020-04-16,"CE","Santana do Acaraú","city",1,0,"False",32452,2312007,3.08147,NA
2020-04-16,"CE","Santa Quitéria","city",3,1,"False",43703,2312205,6.86452,0.3333
2020-04-16,"CE","São Gonçalo do Amarante","city",1,0,"False",48422,2312403,2.06518,NA
2020-04-16,"CE","São Luís do Curu","city",1,0,"False",13000,2312601,7.69231,NA
2020-04-16,"CE","Senador Pompeu","city",3,0,"False",25496,2312700,11.76655,NA
2020-04-16,"CE","Senador Sá","city",1,0,"False",7623,2312809,13.11819,NA
2020-04-16,"CE","Sobral","city",21,0,"False",208935,2312908,10.05097,NA
2020-04-16,"CE","Tabuleiro do Norte","city",4,0,"False",30697,2313104,13.03059,NA
2020-04-16,"CE","Tauá","city",4,0,"False",58859,2313302,6.7959,NA
2020-04-16,"CE","Tianguá","city",1,0,"False",75946,2313401,1.31673,NA
2020-04-16,"CE","Trairi","city",0,0,"False",55918,2313500,NA,NA
2020-04-16,"CE","Várzea Alegre","city",1,0,"False",40721,2314003,2.45574,NA
2020-04-16,"CE","","state",2412,135,"False",9132078,23,26.41239,0.056
2020-04-16,"DF","Brasília","city",674,20,"False",3015268,5300108,22.35291,0.0297
2020-04-16,"DF","Importados/Indefinidos","city",53,0,"False",NA,NA,NA,NA
2020-04-16,"DF","","state",727,20,"False",3015268,53,24.11063,0.0275
2020-04-16,"ES","Afonso Cláudio","city",2,0,"False",30586,3200102,6.53894,NA
2020-04-16,"ES","Alfredo Chaves","city",8,0,"False",14601,3200300,54.79077,NA
2020-04-16,"ES","Alto Rio Novo","city",0,0,"False",7836,3200359,NA,NA
2020-04-16,"ES","Anchieta","city",2,0,"False",29263,3200409,6.83457,NA
2020-04-16,"ES","Aracruz","city",8,0,"False",101220,3200607,7.90358,NA
2020-04-16,"ES","Boa Esperança","city",1,0,"False",15037,3201001,6.65026,NA
2020-04-16,"ES","Bom Jesus do Norte","city",1,0,"False",9936,3201100,10.06441,NA
2020-04-16,"ES","Brejetuba","city",1,0,"False",12404,3201159,8.06192,NA
2020-04-16,"ES","Cachoeiro de Itapemirim","city",7,0,"False",208972,3201209,3.34973,NA
2020-04-16,"ES","Cariacica","city",98,1,"False",381285,3201308,25.70256,0.0102
2020-04-16,"ES","Castelo","city",2,0,"False",37534,3201407,5.3285,NA
2020-04-16,"ES","Colatina","city",10,0,"False",122499,3201506,8.16333,NA
2020-04-16,"ES","Fundão","city",4,0,"False",21509,3202207,18.59687,NA
2020-04-16,"ES","Guarapari","city",6,0,"False",124859,3202405,4.80542,NA
2020-04-16,"ES","Ibiraçu","city",2,0,"False",12479,3202504,16.02693,NA
2020-04-16,"ES","Importados/Indefinidos","city",21,1,"False",NA,NA,NA,0.0476
2020-04-16,"ES","Itapemirim","city",2,0,"False",34348,3202801,5.82276,NA
2020-04-16,"ES","Jerônimo Monteiro","city",1,0,"False",12192,3203106,8.2021,NA
2020-04-16,"ES","João Neiva","city",1,0,"False",16668,3203130,5.99952,NA
2020-04-16,"ES","Linhares","city",17,1,"False",173555,3203205,9.79517,0.0588
2020-04-16,"ES","Nova Venécia","city",3,0,"False",50110,3203908,5.98683,NA
2020-04-16,"ES","Pedro Canário","city",1,0,"False",26184,3204054,3.81913,NA
2020-04-16,"ES","Presidente Kennedy","city",1,0,"False",11574,3204302,8.64006,NA
2020-04-16,"ES","Rio Novo do Sul","city",2,0,"False",11622,3204401,17.20874,NA
2020-04-16,"ES","Santa Leopoldina","city",1,0,"False",12224,3204500,8.18063,NA
2020-04-16,"ES","Santa Maria de Jetibá","city",2,0,"False",40431,3204559,4.9467,NA
2020-04-16,"ES","Santa Teresa","city",4,0,"False",23590,3204609,16.95634,NA
2020-04-16,"ES","São Gabriel da Palha","city",2,0,"False",37947,3204708,5.27051,NA
2020-04-16,"ES","São José do Calçado","city",1,0,"False",10556,3204807,9.47329,NA
